,scene,file,split,range,0,1,2,3,4,5,6,7
1845,4_station_pedestrian_bridge_4.3,89,Train,[0-20[,123466,3335,0,629,4625,0,0,0
1846,4_station_pedestrian_bridge_4.3,89,Train,[20-40[,42712,13,0,0,1634,0,0,0
1847,4_station_pedestrian_bridge_4.3,89,Train,[40-60[,7085,311,0,0,341,0,0,0
1848,4_station_pedestrian_bridge_4.3,89,Train,[60-80[,12876,84,0,0,131,0,589,0
1849,4_station_pedestrian_bridge_4.3,89,Train,[80-100[,3118,0,0,56,12,0,0,0
1850,4_station_pedestrian_bridge_4.3,89,Train,[100-140[,4984,0,0,0,0,0,0,0
1851,4_station_pedestrian_bridge_4.3,89,Train,[140-180[,1217,0,0,0,0,0,0,0
1852,4_station_pedestrian_bridge_4.3,89,Train,[180-220[,2246,0,0,0,0,0,0,0
1853,4_station_pedestrian_bridge_4.3,89,Train,[220-1000[,791,0,0,0,0,0,0,0
1854,4_station_pedestrian_bridge_4.3,27,Train,[0-20[,123720,3771,0,644,4704,0,0,0
1855,4_station_pedestrian_bridge_4.3,27,Train,[20-40[,41846,157,0,0,1789,0,0,0
1856,4_station_pedestrian_bridge_4.3,27,Train,[40-60[,7159,295,0,0,351,0,0,0
1857,4_station_pedestrian_bridge_4.3,27,Train,[60-80[,13103,90,0,0,132,0,481,0
1858,4_station_pedestrian_bridge_4.3,27,Train,[80-100[,2942,0,0,51,16,0,0,0
1859,4_station_pedestrian_bridge_4.3,27,Train,[100-140[,4810,0,0,0,0,0,0,0
1860,4_station_pedestrian_bridge_4.3,27,Train,[140-180[,1202,0,0,0,0,0,0,0
1861,4_station_pedestrian_bridge_4.3,27,Train,[180-220[,2283,0,0,0,0,0,0,0
1862,4_station_pedestrian_bridge_4.3,27,Train,[220-1000[,850,0,0,0,0,0,0,0
1863,4_station_pedestrian_bridge_4.3,93,Train,[0-20[,122815,3482,0,600,4643,0,0,0
1864,4_station_pedestrian_bridge_4.3,93,Train,[20-40[,43406,21,0,0,1631,0,0,0
1865,4_station_pedestrian_bridge_4.3,93,Train,[40-60[,7117,243,0,0,324,0,0,0
1866,4_station_pedestrian_bridge_4.3,93,Train,[60-80[,13159,108,0,0,122,0,579,0
1867,4_station_pedestrian_bridge_4.3,93,Train,[80-100[,2935,0,0,50,16,0,0,0
1868,4_station_pedestrian_bridge_4.3,93,Train,[100-140[,4772,0,0,0,0,0,0,0
1869,4_station_pedestrian_bridge_4.3,93,Train,[140-180[,1153,0,0,0,0,0,0,0
1870,4_station_pedestrian_bridge_4.3,93,Train,[180-220[,2271,0,0,0,0,0,0,0
1871,4_station_pedestrian_bridge_4.3,93,Train,[220-1000[,888,0,0,0,0,0,0,0
1872,4_station_pedestrian_bridge_4.3,98,Train,[0-20[,122317,3696,0,538,4766,0,0,0
1873,4_station_pedestrian_bridge_4.3,98,Train,[20-40[,42838,15,0,0,1606,0,0,0
1874,4_station_pedestrian_bridge_4.3,98,Train,[40-60[,7210,239,0,0,308,0,0,0
1875,4_station_pedestrian_bridge_4.3,98,Train,[60-80[,12873,113,0,0,142,0,602,0
1876,4_station_pedestrian_bridge_4.3,98,Train,[80-100[,3267,0,0,62,7,0,0,0
1877,4_station_pedestrian_bridge_4.3,98,Train,[100-140[,5035,0,0,0,0,0,0,0
1878,4_station_pedestrian_bridge_4.3,98,Train,[140-180[,1131,0,0,0,0,0,0,0
1879,4_station_pedestrian_bridge_4.3,98,Train,[180-220[,2374,0,0,0,0,0,0,0
1880,4_station_pedestrian_bridge_4.3,98,Train,[220-1000[,998,0,0,0,0,0,0,0
1881,4_station_pedestrian_bridge_4.3,83,Train,[0-20[,121746,4060,0,616,4682,0,0,0
1882,4_station_pedestrian_bridge_4.3,83,Train,[20-40[,43575,12,0,0,1622,0,0,0
1883,4_station_pedestrian_bridge_4.3,83,Train,[40-60[,7254,273,0,0,354,0,0,0
1884,4_station_pedestrian_bridge_4.3,83,Train,[60-80[,12925,69,0,0,144,0,563,0
1885,4_station_pedestrian_bridge_4.3,83,Train,[80-100[,3046,0,0,52,8,0,0,0
1886,4_station_pedestrian_bridge_4.3,83,Train,[100-140[,5023,0,0,0,0,0,0,0
1887,4_station_pedestrian_bridge_4.3,83,Train,[140-180[,1179,0,0,0,0,0,0,0
1888,4_station_pedestrian_bridge_4.3,83,Train,[180-220[,2303,0,0,0,0,0,0,0
1889,4_station_pedestrian_bridge_4.3,83,Train,[220-1000[,855,0,0,0,0,0,0,0
1890,5_station_bergedorf_5.2,675,Test,[0-20[,99433,0,0,0,14665,0,0,0
1891,5_station_bergedorf_5.2,675,Test,[20-40[,38743,0,0,0,3951,0,510,0
1892,5_station_bergedorf_5.2,675,Test,[40-60[,19003,44,211,0,521,0,792,0
1893,5_station_bergedorf_5.2,675,Test,[60-80[,6340,1069,757,121,0,0,0,0
1894,5_station_bergedorf_5.2,675,Test,[80-100[,4452,413,103,0,0,0,0,0
1895,5_station_bergedorf_5.2,675,Test,[100-140[,5215,101,5,0,0,64,0,0
1896,5_station_bergedorf_5.2,675,Test,[140-180[,636,84,0,0,0,0,0,0
1897,5_station_bergedorf_5.2,675,Test,[180-220[,264,0,0,0,0,0,0,0
1898,5_station_bergedorf_5.2,675,Test,[220-1000[,337,0,0,0,0,0,43,0
1899,5_station_bergedorf_5.2,673,Test,[0-20[,100085,0,0,0,15139,0,0,0
1900,5_station_bergedorf_5.2,673,Test,[20-40[,38644,0,0,0,3843,0,574,0
1901,5_station_bergedorf_5.2,673,Test,[40-60[,17736,37,192,0,553,0,687,0
1902,5_station_bergedorf_5.2,673,Test,[60-80[,6823,850,728,136,0,0,0,0
1903,5_station_bergedorf_5.2,673,Test,[80-100[,4330,355,137,0,0,0,0,0
1904,5_station_bergedorf_5.2,673,Test,[100-140[,5015,101,9,0,0,17,0,0
1905,5_station_bergedorf_5.2,673,Test,[140-180[,766,68,0,0,0,0,0,0
1906,5_station_bergedorf_5.2,673,Test,[180-220[,268,0,0,0,0,0,0,0
1907,5_station_bergedorf_5.2,673,Test,[220-1000[,361,0,0,0,0,0,0,0
1908,5_station_bergedorf_5.2,669,Test,[0-20[,98378,0,0,0,15477,0,0,0
1909,5_station_bergedorf_5.2,669,Test,[20-40[,39500,0,0,0,4215,0,0,0
1910,5_station_bergedorf_5.2,669,Test,[40-60[,17131,36,0,0,557,0,1005,0
1911,5_station_bergedorf_5.2,669,Test,[60-80[,7928,838,853,120,0,0,0,0
1912,5_station_bergedorf_5.2,669,Test,[80-100[,4371,290,173,0,0,0,0,0
1913,5_station_bergedorf_5.2,669,Test,[100-140[,4948,193,2,0,0,34,0,0
1914,5_station_bergedorf_5.2,669,Test,[140-180[,770,85,0,0,0,0,0,0
1915,5_station_bergedorf_5.2,669,Test,[180-220[,291,0,0,0,0,0,0,0
1916,5_station_bergedorf_5.2,669,Test,[220-1000[,317,0,0,0,0,0,75,0
1917,5_station_bergedorf_5.2,677,Test,[0-20[,98058,0,0,0,14938,0,0,0
1918,5_station_bergedorf_5.2,677,Test,[20-40[,38994,0,0,0,4033,0,508,0
1919,5_station_bergedorf_5.2,677,Test,[40-60[,19672,39,267,0,471,0,952,0
1920,5_station_bergedorf_5.2,677,Test,[60-80[,6479,1250,788,143,0,0,0,0
1921,5_station_bergedorf_5.2,677,Test,[80-100[,4494,315,118,0,0,0,0,0
1922,5_station_bergedorf_5.2,677,Test,[100-140[,4878,56,0,0,0,60,0,0
1923,5_station_bergedorf_5.2,677,Test,[140-180[,574,88,0,0,0,0,0,0
1924,5_station_bergedorf_5.2,677,Test,[180-220[,291,0,0,0,0,0,0,0
1925,5_station_bergedorf_5.2,677,Test,[220-1000[,324,0,0,0,0,0,52,0
1926,5_station_bergedorf_5.2,676,Test,[0-20[,98761,0,0,0,14778,0,0,0
1927,5_station_bergedorf_5.2,676,Test,[20-40[,38671,0,0,0,3769,0,497,0
1928,5_station_bergedorf_5.2,676,Test,[40-60[,19360,47,246,0,556,0,859,0
1929,5_station_bergedorf_5.2,676,Test,[60-80[,6605,1287,831,155,0,0,0,0
1930,5_station_bergedorf_5.2,676,Test,[80-100[,4297,349,95,0,0,0,0,0
1931,5_station_bergedorf_5.2,676,Test,[100-140[,5272,66,2,0,0,25,0,0
1932,5_station_bergedorf_5.2,676,Test,[140-180[,612,88,0,0,0,0,0,0
1933,5_station_bergedorf_5.2,676,Test,[180-220[,289,0,0,0,0,0,0,0
1934,5_station_bergedorf_5.2,676,Test,[220-1000[,322,0,0,0,0,0,40,0
1935,5_station_bergedorf_5.2,671,Test,[0-20[,99545,0,0,0,15175,0,0,0
1936,5_station_bergedorf_5.2,671,Test,[20-40[,37969,0,0,0,4055,0,72,0
1937,5_station_bergedorf_5.2,671,Test,[40-60[,18099,47,0,0,600,0,1116,0
1938,5_station_bergedorf_5.2,671,Test,[60-80[,7588,788,993,147,0,0,0,0
1939,5_station_bergedorf_5.2,671,Test,[80-100[,4220,316,166,0,0,0,0,0
1940,5_station_bergedorf_5.2,671,Test,[100-140[,4911,118,2,0,0,28,0,0
1941,5_station_bergedorf_5.2,671,Test,[140-180[,757,85,0,0,0,0,0,0
1942,5_station_bergedorf_5.2,671,Test,[180-220[,288,0,0,0,0,0,0,0
1943,5_station_bergedorf_5.2,671,Test,[220-1000[,313,0,0,0,0,0,36,0
1944,5_station_bergedorf_5.2,670,Test,[0-20[,98993,0,0,0,15457,0,0,0
1945,5_station_bergedorf_5.2,670,Test,[20-40[,38318,0,0,0,4159,0,0,0
1946,5_station_bergedorf_5.2,670,Test,[40-60[,17321,33,0,0,601,0,1132,0
1947,5_station_bergedorf_5.2,670,Test,[60-80[,8065,820,970,145,0,0,0,0
1948,5_station_bergedorf_5.2,670,Test,[80-100[,4374,269,177,0,0,0,0,0
1949,5_station_bergedorf_5.2,670,Test,[100-140[,5075,169,4,0,0,19,0,0
1950,5_station_bergedorf_5.2,670,Test,[140-180[,732,73,0,0,0,0,0,0
1951,5_station_bergedorf_5.2,670,Test,[180-220[,255,0,0,0,0,0,0,0
1952,5_station_bergedorf_5.2,670,Test,[220-1000[,351,0,0,0,0,0,37,0
1953,5_station_bergedorf_5.2,672,Test,[0-20[,100259,0,0,0,15281,0,0,0
1954,5_station_bergedorf_5.2,672,Test,[20-40[,38204,0,0,0,3968,0,442,0
1955,5_station_bergedorf_5.2,672,Test,[40-60[,17693,50,93,0,538,0,769,0
1956,5_station_bergedorf_5.2,672,Test,[60-80[,7169,827,879,144,0,0,0,0
1957,5_station_bergedorf_5.2,672,Test,[80-100[,4354,303,180,0,0,0,0,0
1958,5_station_bergedorf_5.2,672,Test,[100-140[,4969,100,9,0,0,60,0,0
1959,5_station_bergedorf_5.2,672,Test,[140-180[,822,66,0,0,0,0,0,0
1960,5_station_bergedorf_5.2,672,Test,[180-220[,299,0,0,0,0,0,0,0
1961,5_station_bergedorf_5.2,672,Test,[220-1000[,371,0,0,0,0,0,5,0
1962,5_station_bergedorf_5.2,674,Test,[0-20[,99802,0,0,0,14935,0,0,0
1963,5_station_bergedorf_5.2,674,Test,[20-40[,38468,0,0,0,3830,0,508,0
1964,5_station_bergedorf_5.2,674,Test,[40-60[,18654,35,201,0,541,0,707,0
1965,5_station_bergedorf_5.2,674,Test,[60-80[,6509,928,754,133,0,0,0,0
1966,5_station_bergedorf_5.2,674,Test,[80-100[,4464,371,120,0,0,0,0,0
1967,5_station_bergedorf_5.2,674,Test,[100-140[,5314,96,10,0,0,37,0,0
1968,5_station_bergedorf_5.2,674,Test,[140-180[,659,74,0,0,0,0,0,0
1969,5_station_bergedorf_5.2,674,Test,[180-220[,312,0,0,0,0,0,0,0
1970,5_station_bergedorf_5.2,674,Test,[220-1000[,323,0,0,0,0,0,50,0
1971,5_station_bergedorf_5.2,678,Test,[0-20[,100043,0,0,0,14450,0,0,0
1972,5_station_bergedorf_5.2,678,Test,[20-40[,37981,0,0,0,3720,0,761,0
1973,5_station_bergedorf_5.2,678,Test,[40-60[,18645,46,292,0,458,0,1083,0
1974,5_station_bergedorf_5.2,678,Test,[60-80[,6760,1259,742,156,0,0,0,0
1975,5_station_bergedorf_5.2,678,Test,[80-100[,4943,328,111,0,0,0,0,0
1976,5_station_bergedorf_5.2,678,Test,[100-140[,4667,54,0,0,0,27,0,0
1977,5_station_bergedorf_5.2,678,Test,[140-180[,585,77,0,0,0,0,0,0
1978,5_station_bergedorf_5.2,678,Test,[180-220[,270,0,0,0,0,0,0,0
1979,5_station_bergedorf_5.2,678,Test,[220-1000[,318,0,0,0,0,0,54,0
1980,18_vegetation_switch_18.1,82,Validation,[0-20[,113353,0,0,0,7825,2145,29,0
1981,18_vegetation_switch_18.1,82,Validation,[20-40[,37777,0,0,0,1818,2489,0,0
1982,18_vegetation_switch_18.1,82,Validation,[40-60[,10496,0,0,0,660,525,0,0
1983,18_vegetation_switch_18.1,82,Validation,[60-80[,8200,0,0,0,206,832,0,0
1984,18_vegetation_switch_18.1,82,Validation,[80-100[,4423,0,0,0,24,166,0,0
1985,18_vegetation_switch_18.1,82,Validation,[100-140[,9682,0,0,0,0,868,0,52
1986,18_vegetation_switch_18.1,82,Validation,[140-180[,3725,0,0,0,0,123,0,0
1987,18_vegetation_switch_18.1,82,Validation,[180-220[,862,0,0,0,0,0,0,0
1988,18_vegetation_switch_18.1,82,Validation,[220-1000[,1152,0,0,0,0,14,0,0
1989,18_vegetation_switch_18.1,79,Validation,[0-20[,110526,0,0,0,7191,2248,1531,0
1990,18_vegetation_switch_18.1,79,Validation,[20-40[,38659,0,0,0,2166,2286,0,0
1991,18_vegetation_switch_18.1,79,Validation,[40-60[,12433,0,0,0,1043,485,0,0
1992,18_vegetation_switch_18.1,79,Validation,[60-80[,7678,0,0,0,256,600,0,0
1993,18_vegetation_switch_18.1,79,Validation,[80-100[,3982,0,0,0,25,179,0,0
1994,18_vegetation_switch_18.1,79,Validation,[100-140[,9668,0,0,0,0,521,0,42
1995,18_vegetation_switch_18.1,79,Validation,[140-180[,4089,0,0,0,0,151,0,0
1996,18_vegetation_switch_18.1,79,Validation,[180-220[,1109,0,0,0,0,0,0,0
1997,18_vegetation_switch_18.1,79,Validation,[220-1000[,1153,0,0,0,0,17,0,0
1998,18_vegetation_switch_18.1,80,Validation,[0-20[,115988,0,0,0,3380,2502,43,0
1999,18_vegetation_switch_18.1,80,Validation,[20-40[,40242,0,0,0,639,2299,0,0
2000,18_vegetation_switch_18.1,80,Validation,[40-60[,12522,0,0,0,544,517,0,0
2001,18_vegetation_switch_18.1,80,Validation,[60-80[,8073,0,0,0,123,841,0,0
2002,18_vegetation_switch_18.1,80,Validation,[80-100[,3692,0,0,0,0,0,0,0
2003,18_vegetation_switch_18.1,80,Validation,[100-140[,9779,0,0,0,0,677,0,47
2004,18_vegetation_switch_18.1,80,Validation,[140-180[,4035,0,0,0,0,14,0,0
2005,18_vegetation_switch_18.1,80,Validation,[180-220[,964,0,0,0,0,0,0,0
2006,18_vegetation_switch_18.1,80,Validation,[220-1000[,1213,0,0,0,0,0,0,0
2007,18_vegetation_switch_18.1,78,Validation,[0-20[,109753,0,0,0,8154,767,1370,0
2008,18_vegetation_switch_18.1,78,Validation,[20-40[,40940,0,0,0,2453,936,0,0
2009,18_vegetation_switch_18.1,78,Validation,[40-60[,12765,0,0,0,961,461,0,0
2010,18_vegetation_switch_18.1,78,Validation,[60-80[,7044,0,0,0,265,411,0,0
2011,18_vegetation_switch_18.1,78,Validation,[80-100[,4347,0,0,0,24,11,0,0
2012,18_vegetation_switch_18.1,78,Validation,[100-140[,9955,0,0,0,0,534,0,70
2013,18_vegetation_switch_18.1,78,Validation,[140-180[,4453,0,0,0,0,3,0,0
2014,18_vegetation_switch_18.1,78,Validation,[180-220[,1155,0,0,0,0,0,0,0
2015,18_vegetation_switch_18.1,78,Validation,[220-1000[,1128,0,0,0,0,33,0,0
2016,18_vegetation_switch_18.1,81,Validation,[0-20[,111181,0,0,0,7981,2197,1518,0
2017,18_vegetation_switch_18.1,81,Validation,[20-40[,38453,0,0,0,1997,2002,0,0
2018,18_vegetation_switch_18.1,81,Validation,[40-60[,11230,0,0,0,738,639,0,0
2019,18_vegetation_switch_18.1,81,Validation,[60-80[,8452,0,0,0,232,825,0,0
2020,18_vegetation_switch_18.1,81,Validation,[80-100[,4207,0,0,0,32,97,0,0
2021,18_vegetation_switch_18.1,81,Validation,[100-140[,9726,0,0,0,0,506,0,57
2022,18_vegetation_switch_18.1,81,Validation,[140-180[,3824,0,0,0,0,185,0,0
2023,18_vegetation_switch_18.1,81,Validation,[180-220[,984,0,0,0,0,0,0,0
2024,18_vegetation_switch_18.1,81,Validation,[220-1000[,1131,0,0,0,0,30,0,0
2025,18_vegetation_switch_18.1,85,Validation,[0-20[,111789,0,0,0,7853,782,416,0
2026,18_vegetation_switch_18.1,85,Validation,[20-40[,39232,0,0,0,1843,2212,0,0
2027,18_vegetation_switch_18.1,85,Validation,[40-60[,10735,0,0,0,730,660,0,0
2028,18_vegetation_switch_18.1,85,Validation,[60-80[,7757,0,0,0,218,806,0,0
2029,18_vegetation_switch_18.1,85,Validation,[80-100[,5537,0,0,0,19,147,0,0
2030,18_vegetation_switch_18.1,85,Validation,[100-140[,10394,0,0,0,0,815,0,64
2031,18_vegetation_switch_18.1,85,Validation,[140-180[,3478,0,0,0,0,136,0,0
2032,18_vegetation_switch_18.1,85,Validation,[180-220[,555,0,0,0,0,0,0,0
2033,18_vegetation_switch_18.1,85,Validation,[220-1000[,1031,0,0,0,0,28,0,0
2034,18_vegetation_switch_18.1,77,Validation,[0-20[,108710,0,0,0,8061,826,1147,0
2035,18_vegetation_switch_18.1,77,Validation,[20-40[,40122,0,0,0,2115,3060,0,0
2036,18_vegetation_switch_18.1,77,Validation,[40-60[,12411,0,0,0,1072,337,0,0
2037,18_vegetation_switch_18.1,77,Validation,[60-80[,7133,0,0,0,273,348,0,0
2038,18_vegetation_switch_18.1,77,Validation,[80-100[,4193,0,0,0,21,223,0,0
2039,18_vegetation_switch_18.1,77,Validation,[100-140[,10257,0,0,0,0,351,0,88
2040,18_vegetation_switch_18.1,77,Validation,[140-180[,4530,0,0,0,0,84,0,0
2041,18_vegetation_switch_18.1,77,Validation,[180-220[,1145,0,0,0,0,13,0,0
2042,18_vegetation_switch_18.1,77,Validation,[220-1000[,1143,0,0,0,0,6,0,0
2043,18_vegetation_switch_18.1,84,Validation,[0-20[,111204,0,0,0,8292,768,114,0
2044,18_vegetation_switch_18.1,84,Validation,[20-40[,41484,0,0,0,1785,1026,0,0
2045,18_vegetation_switch_18.1,84,Validation,[40-60[,10711,0,0,0,606,577,0,0
2046,18_vegetation_switch_18.1,84,Validation,[60-80[,7934,0,0,0,211,715,0,0
2047,18_vegetation_switch_18.1,84,Validation,[80-100[,4969,0,0,0,32,153,0,0
2048,18_vegetation_switch_18.1,84,Validation,[100-140[,10090,0,0,0,0,1005,0,69
2049,18_vegetation_switch_18.1,84,Validation,[140-180[,3943,0,0,0,0,157,0,0
2050,18_vegetation_switch_18.1,84,Validation,[180-220[,659,0,0,0,0,0,0,0
2051,18_vegetation_switch_18.1,84,Validation,[220-1000[,1077,0,0,0,0,13,0,0
2052,18_vegetation_switch_18.1,83,Validation,[0-20[,111429,0,0,0,8367,1455,111,0
2053,18_vegetation_switch_18.1,83,Validation,[20-40[,38751,0,0,0,1723,2284,0,0
2054,18_vegetation_switch_18.1,83,Validation,[40-60[,10675,0,0,0,619,583,0,0
2055,18_vegetation_switch_18.1,83,Validation,[60-80[,8071,0,0,0,214,741,0,0
2056,18_vegetation_switch_18.1,83,Validation,[80-100[,4952,0,0,0,29,135,0,0
2057,18_vegetation_switch_18.1,83,Validation,[100-140[,9931,0,0,0,0,745,0,54
2058,18_vegetation_switch_18.1,83,Validation,[140-180[,4317,0,0,0,0,41,0,0
2059,18_vegetation_switch_18.1,83,Validation,[180-220[,808,0,0,0,0,0,0,0
2060,18_vegetation_switch_18.1,83,Validation,[220-1000[,1111,0,0,0,0,0,0,0
2061,18_vegetation_switch_18.1,76,Validation,[0-20[,107008,0,0,0,9417,695,1075,0
2062,18_vegetation_switch_18.1,76,Validation,[20-40[,39073,0,0,0,2134,4603,0,0
2063,18_vegetation_switch_18.1,76,Validation,[40-60[,12604,0,0,0,1049,288,0,0
2064,18_vegetation_switch_18.1,76,Validation,[60-80[,7250,0,0,0,288,558,0,0
2065,18_vegetation_switch_18.1,76,Validation,[80-100[,4245,0,0,0,22,272,0,0
2066,18_vegetation_switch_18.1,76,Validation,[100-140[,9110,0,0,0,0,614,0,85
2067,18_vegetation_switch_18.1,76,Validation,[140-180[,4807,0,0,0,0,62,0,0
2068,18_vegetation_switch_18.1,76,Validation,[180-220[,1217,0,0,0,0,41,0,0
2069,18_vegetation_switch_18.1,76,Validation,[220-1000[,1274,0,0,0,0,9,0,0
2070,9_station_ruebenkamp_9.4,140,Validation,[0-20[,116782,0,0,0,5529,0,1415,0
2071,9_station_ruebenkamp_9.4,140,Validation,[20-40[,32094,0,0,0,1621,1444,451,0
2072,9_station_ruebenkamp_9.4,140,Validation,[40-60[,6601,28,0,0,274,0,0,0
2073,9_station_ruebenkamp_9.4,140,Validation,[60-80[,9729,1230,0,0,6,474,0,0
2074,9_station_ruebenkamp_9.4,140,Validation,[80-100[,5059,102,0,0,0,0,0,0
2075,9_station_ruebenkamp_9.4,140,Validation,[100-140[,5929,35,0,0,0,138,0,0
2076,9_station_ruebenkamp_9.4,140,Validation,[140-180[,1885,43,0,0,0,78,0,0
2077,9_station_ruebenkamp_9.4,140,Validation,[180-220[,1014,13,0,0,0,99,5,0
2078,9_station_ruebenkamp_9.4,140,Validation,[220-1000[,2050,0,0,0,0,25,0,0
2079,9_station_ruebenkamp_9.4,139,Validation,[0-20[,117317,0,0,0,4788,0,1069,0
2080,9_station_ruebenkamp_9.4,139,Validation,[20-40[,32804,0,0,0,1773,1292,485,0
2081,9_station_ruebenkamp_9.4,139,Validation,[40-60[,6627,0,0,0,317,0,0,0
2082,9_station_ruebenkamp_9.4,139,Validation,[60-80[,9729,970,0,0,7,440,0,0
2083,9_station_ruebenkamp_9.4,139,Validation,[80-100[,5059,317,0,0,0,0,0,0
2084,9_station_ruebenkamp_9.4,139,Validation,[100-140[,5944,27,0,0,0,155,0,0
2085,9_station_ruebenkamp_9.4,139,Validation,[140-180[,1892,37,0,0,0,77,0,0
2086,9_station_ruebenkamp_9.4,139,Validation,[180-220[,889,11,0,0,0,94,14,0
2087,9_station_ruebenkamp_9.4,139,Validation,[220-1000[,2176,4,0,0,0,34,0,0
2088,9_station_ruebenkamp_9.4,135,Validation,[0-20[,111759,0,0,0,5433,0,1683,0
2089,9_station_ruebenkamp_9.4,135,Validation,[20-40[,39951,0,0,0,1647,954,328,0
2090,9_station_ruebenkamp_9.4,135,Validation,[40-60[,4960,0,0,0,322,0,0,0
2091,9_station_ruebenkamp_9.4,135,Validation,[60-80[,9225,717,0,0,7,385,0,0
2092,9_station_ruebenkamp_9.4,135,Validation,[80-100[,5290,775,0,0,0,0,0,0
2093,9_station_ruebenkamp_9.4,135,Validation,[100-140[,5818,11,0,0,0,162,0,0
2094,9_station_ruebenkamp_9.4,135,Validation,[140-180[,2319,2,0,0,0,82,0,0
2095,9_station_ruebenkamp_9.4,135,Validation,[180-220[,590,18,0,0,0,104,8,0
2096,9_station_ruebenkamp_9.4,135,Validation,[220-1000[,2345,4,24,0,0,28,0,0
2097,9_station_ruebenkamp_9.4,134,Validation,[0-20[,112699,0,0,0,5781,0,1416,0
2098,9_station_ruebenkamp_9.4,134,Validation,[20-40[,40494,0,0,0,1667,676,375,0
2099,9_station_ruebenkamp_9.4,134,Validation,[40-60[,4743,0,0,0,323,0,0,0
2100,9_station_ruebenkamp_9.4,134,Validation,[60-80[,8092,564,0,0,8,171,0,0
2101,9_station_ruebenkamp_9.4,134,Validation,[80-100[,6529,727,0,0,0,477,0,0
2102,9_station_ruebenkamp_9.4,134,Validation,[100-140[,5604,17,0,0,0,139,0,0
2103,9_station_ruebenkamp_9.4,134,Validation,[140-180[,2099,3,0,0,0,77,0,0
2104,9_station_ruebenkamp_9.4,134,Validation,[180-220[,454,37,0,0,0,88,5,0
2105,9_station_ruebenkamp_9.4,134,Validation,[220-1000[,2234,5,16,0,0,24,0,0
2106,9_station_ruebenkamp_9.4,138,Validation,[0-20[,115798,0,0,0,5704,0,1066,0
2107,9_station_ruebenkamp_9.4,138,Validation,[20-40[,34624,0,0,0,1707,1086,340,0
2108,9_station_ruebenkamp_9.4,138,Validation,[40-60[,6583,0,0,0,311,0,0,0
2109,9_station_ruebenkamp_9.4,138,Validation,[60-80[,9596,979,0,0,4,586,0,0
2110,9_station_ruebenkamp_9.4,138,Validation,[80-100[,4875,450,0,0,0,0,0,0
2111,9_station_ruebenkamp_9.4,138,Validation,[100-140[,6008,24,0,0,0,140,0,0
2112,9_station_ruebenkamp_9.4,138,Validation,[140-180[,1930,49,0,0,0,84,0,0
2113,9_station_ruebenkamp_9.4,138,Validation,[180-220[,764,10,0,0,0,98,7,0
2114,9_station_ruebenkamp_9.4,138,Validation,[220-1000[,2222,4,23,0,0,25,0,0
2115,9_station_ruebenkamp_9.4,132,Validation,[0-20[,114265,0,0,0,5784,0,1802,0
2116,9_station_ruebenkamp_9.4,132,Validation,[20-40[,38501,0,0,0,1629,740,417,0
2117,9_station_ruebenkamp_9.4,132,Validation,[40-60[,5742,0,0,0,317,0,0,0
2118,9_station_ruebenkamp_9.4,132,Validation,[60-80[,5533,780,0,0,12,0,0,0
2119,9_station_ruebenkamp_9.4,132,Validation,[80-100[,7225,475,0,0,0,445,0,0
2120,9_station_ruebenkamp_9.4,132,Validation,[100-140[,5416,78,0,0,0,128,0,0
2121,9_station_ruebenkamp_9.4,132,Validation,[140-180[,2463,13,0,0,0,73,0,0
2122,9_station_ruebenkamp_9.4,132,Validation,[180-220[,404,19,0,0,0,73,12,0
2123,9_station_ruebenkamp_9.4,132,Validation,[220-1000[,2100,7,22,0,0,25,0,0
2124,9_station_ruebenkamp_9.4,133,Validation,[0-20[,113060,0,0,0,5764,0,1626,0
2125,9_station_ruebenkamp_9.4,133,Validation,[20-40[,39834,0,0,0,1678,924,361,0
2126,9_station_ruebenkamp_9.4,133,Validation,[40-60[,5543,0,0,0,327,0,0,0
2127,9_station_ruebenkamp_9.4,133,Validation,[60-80[,6549,691,0,0,12,0,0,0
2128,9_station_ruebenkamp_9.4,133,Validation,[80-100[,6881,606,0,0,0,431,0,0
2129,9_station_ruebenkamp_9.4,133,Validation,[100-140[,5334,82,0,0,0,142,0,0
2130,9_station_ruebenkamp_9.4,133,Validation,[140-180[,2413,3,0,0,0,85,0,0
2131,9_station_ruebenkamp_9.4,133,Validation,[180-220[,410,18,0,0,0,91,7,0
2132,9_station_ruebenkamp_9.4,133,Validation,[220-1000[,2200,5,10,0,0,19,0,0
2133,9_station_ruebenkamp_9.4,137,Validation,[0-20[,114733,0,0,0,5559,0,1726,0
2134,9_station_ruebenkamp_9.4,137,Validation,[20-40[,35563,0,0,0,1863,968,349,0
2135,9_station_ruebenkamp_9.4,137,Validation,[40-60[,5655,0,0,0,376,0,0,0
2136,9_station_ruebenkamp_9.4,137,Validation,[60-80[,9964,1041,0,0,1,508,0,0
2137,9_station_ruebenkamp_9.4,137,Validation,[80-100[,4620,401,0,0,0,0,0,0
2138,9_station_ruebenkamp_9.4,137,Validation,[100-140[,5912,41,0,0,0,157,0,0
2139,9_station_ruebenkamp_9.4,137,Validation,[140-180[,1999,46,0,0,0,87,0,0
2140,9_station_ruebenkamp_9.4,137,Validation,[180-220[,672,12,0,0,0,103,7,0
2141,9_station_ruebenkamp_9.4,137,Validation,[220-1000[,2208,3,23,0,0,23,0,0
